corp_code,year,status,message,total_assets,total_liabilities,total_equity,revenue,operating_income,net_income,stock_code,corp_name,market,debt_ratio,roa,operating_margin,log_assets
00129013,2023,000,정상,168208968603.0,90158644701.0,78050323902.0,148348807287.0,4139339998.0,4435393624.0,011150,CJ씨푸드,KOSPI,1.1551347924475395,0.02636835396374278,0.027902752126560144,25.848472904127952
00129013,2024,000,정상,173079219891.0,89450601925.0,83628617966.0,193717170281.0,4357856052.0,5019262467.0,011150,CJ씨푸드,KOSPI,1.0696171251014452,0.028999798301384636,0.02249597206937636,25.87701524507662
00129013,2025,000,정상,169330716894.0,80914660959.0,88416055935.0,192117633850.0,-909622524.0,2827173450.0,011150,CJ씨푸드,KOSPI,0.9151580004709243,0.016696164180122108,-0.004734716463925469,25.855119544324022
00219486,2019,000,정상,289754542752.0,90518810712.0,199235732040.0,456039720822.0,18494389551.0,10657452787.0,035510,신세계I&C,KOSPI,0.4543302036495481,0.03678096876680094,0.04055433925287107,26.39229999722111
00219486,2020,000,정상,283666197221.0,72335931223.0,211330265998.0,480307842021.0,30011303786.0,69575051241.0,035510,신세계I&C,KOSPI,0.34228855427496874,0.24527085681201255,0.06248347655478806,26.371064021930213
00219486,2021,000,정상,354134942144.0,77831503244.0,276303438900.0,526089047774.0,35527094479.0,39007331343.0,035510,신세계I&C,KOSPI,0.2816885072218332,0.11014821386119718,0.0675305723039152,26.59294386994196
00219486,2022,000,정상,482934079721.0,118998739571.0,363935340150.0,596870394817.0,37528514949.0,84057402201.0,035510,신세계I&C,KOSPI,0.32697769752713035,0.17405564388738423,0.06287548398259259,26.903146000375713
00219486,2023,000,정상,476561497604.0,94320451732.0,382241045872.0,618922936014.0,39957882041.0,30441378559.0,035510,신세계I&C,KOSPI,0.24675647147424568,0.063877125433023,0.06456035108076226,26.889862612791703
00219486,2024,000,정상,502933995272.0,94332706112.0,408601289160.0,625716262145.0,36953168486.0,33848234391.0,035510,신세계I&C,KOSPI,0.23086737270439991,0.06730154395845518,0.05905738866258949,26.943724776312514
00219486,2025,000,정상,576387357994.0,143174091052.0,433213266942.0,687200163879.0,49113030897.0,28339493283.0,035510,신세계I&C,KOSPI,0.33049332044387414,0.04916744423685817,0.07146830498376841,27.080045768135207
00361381,2019,000,정상,180112579145.0,56503119206.0,123609459939.0,110144570299.0,10461824797.0,5800049487.0,054950,제이브이엠,KOSDAQ,0.4571099916938696,0.032202356517979,0.09498266477049376,25.916847932025174
00361381,2020,000,정상,199931446537.0,62576357878.0,137355088659.0,115411407363.0,15704538402.0,10441549312.0,054950,제이브이엠,KOSDAQ,0.4555809216020609,0.05222564780507228,0.13607440339588783,26.021240377421304
00361381,2021,000,정상,211040260387.0,67550257673.0,143490002714.0,115826299716.0,12494617124.0,8950514043.0,054950,제이브이엠,KOSDAQ,0.47076630005812437,0.04241140541897923,0.1078737484892131,26.075314759742366
00361381,2022,000,정상,231713430104.0,73591962361.0,158121467743.0,141977630092.0,21991342719.0,15756495119.0,054950,제이브이엠,KOSDAQ,0.4654141111351902,0.06799992176512172,0.15489301170015193,26.168767230036828
00361381,2023,000,정상,257522493174.0,78030231968.0,179492261206.0,157085342969.0,29770728060.0,26243571574.0,054950,제이브이엠,KOSDAQ,0.43472755562673604,0.10190788094097873,0.1895194516389419,26.274372905367265
00361381,2024,000,정상,284799777615.0,82463755191.0,202336022424.0,159434150636.0,30675011499.0,28844340035.0,054950,제이브이엠,KOSDAQ,0.4075584475916761,0.10127936291436489,0.1923992530874601,26.375052235637718
00361381,2025,000,정상,319127680911.0,85180325791.0,233947355120.0,173129219712.0,33276260919.0,28350804537.0,054950,제이브이엠,KOSDAQ,0.36410040090988827,0.08883843750585403,0.1922047645934925,26.488857113290635
00105855,2019,000,정상,2538144406862.0,1175461604523.0,1362682802339.0,2346848548538.0,168548576962.0,103042611501.0,010120,엘에스일렉트릭,KOSPI,0.862608379958534,0.04059761581036097,0.07181911123621486,28.56245438149889
00105855,2020,000,정상,2540396071840.0,1126926170718.0,1413469901122.0,2402672528424.0,133713579421.0,85485546630.0,010120,엘에스일렉트릭,KOSPI,0.7972763833339895,0.033650479772661245,0.055652019923292495,28.563341118597858
00105855,2021,000,정상,2796731557614.0,1323312292962.0,1473419264652.0,2668264980253.0,155131916609.0,85310345509.0,010120,엘에스일렉트릭,KOSPI,0.8981233819245243,0.03050358740249692,0.05813962172313586,28.659472550431275
00105855,2022,000,정상,3322804977898.0,1773513972232.0,1549291005666.0,3377070215838.0,187524016869.0,91209999630.0,010120,엘에스일렉트릭,KOSPI,1.1447261784558107,0.02744969994829467,0.05552861056590943,28.831830415013613
00105855,2023,000,정상,3732891934230.0,2008849631067.0,1724042303163.0,4230482628448.0,324877723039.0,207672688149.0,010120,엘에스일렉트릭,KOSPI,1.1651974127209528,0.05563319051502024,0.07679448223102267,28.948204366668868
00105855,2024,000,정상,4485197464384.0,2595105380936.0,1890092083448.0,4551837252467.0,389717122317.0,242237998768.0,010120,엘에스일렉트릭,KOSPI,1.373004735410499,0.05400832420234794,0.08561754313728627,29.131803638203447
00105855,2025,000,정상,4956680318372.0,2815381465996.0,2141298852376.0,4965798552980.0,426407143017.0,284256733172.0,010120,엘에스일렉트릭,KOSPI,1.3148008102054662,0.05734820785564861,0.08586879601894261,29.231757341939606
00660291,2019,000,정상,42143791104.0,4228884746.0,37914906358.0,19692118408.0,2165125854.0,2834539269.0,109080,옵티시스,KOSDAQ,0.11153620441707118,0.06725876326610221,0.10994885411213093,24.46435320577518
00660291,2020,000,정상,42735117808.0,3555574568.0,39179543240.0,20410901564.0,1570351771.0,1528133547.0,109080,옵티시스,KOSDAQ,0.0907507917134156,0.03575826218300336,0.07693691364274319,24.47828685027055
00660291,2021,000,정상,50247266095.0,5515160581.0,44732105514.0,24166396128.0,4243688108.0,5796982374.0,109080,옵티시스,KOSDAQ,0.12329311391957386,0.11536911009327223,0.17560285304945078,24.64022197633588
00660291,2022,000,정상,56756814228.0,5665399859.0,51091414369.0,28704721599.0,7735860693.0,7392987805.0,109080,옵티시스,KOSDAQ,0.11088751268623154,0.13025727228630807,0.26949784781293606,24.76204156060176
00660291,2023,000,정상,58077393090.0,5646715433.0,52430677657.0,21994615123.0,831109475.0,2307328888.0,109080,옵티시스,KOSDAQ,0.10769869254676911,0.03972852025958591,0.037786952413225,24.785042321641548
00660291,2024,000,정상,60221257655.0,4516667810.0,55704589845.0,23757537224.0,2705388303.0,4739341728.0,109080,옵티시스,KOSDAQ,0.08108250725061954,0.07869881687212665,0.11387494745318136,24.821291244122676
00660291,2025,000,정상,65235637894.0,6053042209.0,59182595685.0,25727162593.0,4514146425.0,4422657240.0,109080,옵티시스,KOSDAQ,0.102277403330151,0.06779510989355668,0.1754622729452581,24.90127175001748
00120030,2019,000,정상,13171205734337.0,9028178350231.0,4143027384106.0,10416589201821.0,767266689077.0,447479242607.0,006360,GS건설,KOSPI,2.179125917648053,0.033974053069449284,0.0736581499194447,30.209054179075302
00120030,2020,000,정상,13770677888907.0,9458561906485.0,4312115982422.0,10122930837450.0,750397845885.0,329675683016.0,006360,GS건설,KOSPI,2.1934850419242156,0.023940410608367435,0.07412851652694169,30.253562656862396
00120030,2021,000,정상,15183727264768.0,10311003421948.0,4872723842820.0,9036575422803.0,646485539335.0,428803249577.0,006360,GS건설,KOSPI,2.116065624597493,0.02824097417581953,0.07154098860323246,30.351245395620047
00120030,2022,000,정상,16946616696898.0,11590413888307.0,5356202808591.0,12299196214752.0,554834830515.0,441211560543.0,006360,GS건설,KOSPI,2.16392364189734,0.026035377351973844,0.045111470768269844,30.461089324928526
00120030,2023,000,정상,17707298538013.0,12822138677201.0,4885159860812.0,13436684904471.0,-387945401071.0,-419500544880.0,006360,GS건설,KOSPI,2.6247121982758888,-0.02369082691972695,-0.028872106760642488,30.504998017297158
00120030,2024,000,정상,17803293924556.0,12716169965113.0,5087123959443.0,12863811468386.0,285954335787.0,263924031753.0,006360,GS건설,KOSPI,2.4996776305221626,0.014824449501952603,0.02222936308494252,30.51040460804794
00120030,2025,000,정상,18459842000000.0,12936285000000.0,5523557000000.0,12450347000000.0,437809000000.0,93423000000.0,006360,GS건설,KOSPI,2.3420207304821874,0.0050608775524730925,0.035164401441983906,30.54661878592004
00160232,2019,000,정상,957238168720.0,676238454283.0,280999714437.0,231240042004.0,52771937110.0,23435296380.0,044450,KSS해운,KOSPI,2.406544987555894,0.02448220008959444,0.22821279849571705,27.58731806757217
00160232,2020,000,정상,1069527677719.0,800671676634.0,268856001085.0,226181167041.0,50731188402.0,13129120727.0,044450,KSS해운,KOSPI,2.9780688301648293,0.012275625026367434,0.22429448510540193,27.698238244254163
00160232,2021,000,정상,1446228922766.0,1103404278356.0,342824644410.0,324001266815.0,58089120996.0,56071252425.0,044450,KSS해운,KOSPI,3.2185675573439445,0.03877066178275591,0.17928670948428124,27.999980541634013
00160232,2022,000,정상,1659172643001.0,1252892414726.0,406280228275.0,445375789707.0,69511091603.0,45470527172.0,044450,KSS해운,KOSPI,3.0838134064401266,0.027405542975778557,0.1560729011532696,28.13734018621981
00160232,2023,000,정상,1656034879630.0,1235554637243.0,420480242387.0,472602859921.0,88361347360.0,17041880092.0,044450,KSS해운,KOSPI,2.9384368459953105,0.01029077364349209,0.18696744106620605,28.135447234248307
00160232,2024,000,정상,1892003803431.0,1362506415456.0,529497387975.0,517929006796.0,104082690245.0,57413693383.0,044450,KSS해운,KOSPI,2.573207057105124,0.03034544289968381,0.20095937643823783,28.268657596826298
00160232,2025,000,정상,1934139255079.0,1389814912417.0,544324342662.0,561395196426.0,110332607762.0,36561603783.0,044450,KSS해운,KOSPI,2.553284509783554,0.018903294417395317,0.19653286751366678,28.2906835140278
00980122,2019,013,조회된 데이타가 없습니다.,,,,,,,175330,JB금융지주,KOSPI,,,,
00980122,2020,013,조회된 데이타가 없습니다.,,,,,,,175330,JB금융지주,KOSPI,,,,
00980122,2021,013,조회된 데이타가 없습니다.,,,,,,,175330,JB금융지주,KOSPI,,,,
00980122,2022,013,조회된 데이타가 없습니다.,,,,,,,175330,JB금융지주,KOSPI,,,,
00980122,2023,000,정상,63403970000000.0,58288020000000.0,5115950000000.0,,799978000000.0,603924000000.0,175330,JB금융지주,KOSPI,11.393391256755832,0.009525018701510332,,31.780547593707816
00980122,2024,000,정상,66721914000000.0,60997109000000.0,5724805000000.0,,906079000000.0,692991000000.0,175330,JB금융지주,KOSPI,10.654879773197514,0.010386257804295003,,31.831554560617935
00980122,2025,000,정상,73123844000000.0,66948672000000.0,6175172000000.0,,952314000000.0,730040000000.0,175330,JB금융지주,KOSPI,10.841588218109552,0.00998361081783392,,31.923175612808603
00231363,2019,000,정상,17941050000000.0,10591434000000.0,7349616000000.0,12381969000000.0,686244000000.0,438831000000.0,032640,LG유플러스,KOSPI,1.441086717999961,0.0244596052070531,0.055422849144590815,30.51811249927457
00231363,2020,000,정상,18350190000000.0,10698976000000.0,7651214000000.0,13417627000000.0,886151000000.0,478065000000.0,032640,LG유플러스,KOSPI,1.3983370482122184,0.026052318804328456,0.06604379448020131,30.540661044598956
00231363,2021,000,정상,19370515000000.0,11411957000000.0,7958558000000.0,13851135000000.0,979014000000.0,724218000000.0,032640,LG유플러스,KOSPI,1.4339227030826438,0.03738764818591555,0.07068113912686577,30.594773180500464
00231363,2022,000,정상,19774800000000.0,11325133000000.0,8449667000000.0,13905990000000.0,1081260000000.0,662588000000.0,032640,LG유플러스,KOSPI,1.3403052451652828,0.033506685276210126,0.07775498184595271,30.615429515751096
00231363,2023,000,정상,20100605000000.0,11343820000000.0,8756785000000.0,14372626000000.0,998031000000.0,630241000000.0,032640,LG유플러스,KOSPI,1.2954320563996946,0.03135432988211052,0.06943971129562544,30.631771030043083
00231363,2024,000,정상,19707730000000.0,10939351000000.0,8768379000000.0,14625198000000.0,863130000000.0,314602000000.0,032640,LG유플러스,KOSPI,1.24759103136395,0.015963380866289522,0.05901663690296706,30.612032060496123
00231363,2025,000,정상,19681792000000.0,10614265000000.0,9067527000000.0,15451745000000.0,892131000000.0,509226000000.0,032640,LG유플러스,KOSPI,1.1705799166630548,0.02587294896724851,0.057736585738374535,30.610715060317794
00126371,2019,000,정상,8674248229943.0,3244151344435.0,5430096885508.0,8040817645787.0,733968842460.0,528048551036.0,009150,삼성전기,KOSPI,0.5974389431417118,0.06087542540150132,0.09128037406053652,29.791379778633765
00126371,2020,000,정상,9225498476076.0,3315102536579.0,5910395939497.0,8208738308011.0,829130678277.0,623811177841.0,009150,삼성전기,KOSPI,0.5608934782905812,0.06761815412562223,0.1010058607262266,29.852992339742276
00126371,2021,000,정상,9941374038447.0,3070248395636.0,6871125642811.0,9675036127726.0,1486872833804.0,915432452695.0,009150,삼성전기,KOSPI,0.44683339459063526,0.09208309124620816,0.15368137277989383,29.92772636028786
00126371,2022,000,정상,10997170898641.0,3303686219356.0,7693484679285.0,9424551868027.0,1182835924271.0,993519182170.0,009150,삼성전기,KOSPI,0.42941350468290407,0.09034316110271383,0.12550580025813185,30.028659164614997
00126371,2023,000,정상,11657871601848.0,3627546626400.0,8030324975448.0,8909448483915.0,639423737120.0,450482125173.0,009150,삼성전기,KOSPI,0.4517309869140912,0.03864188426141096,0.07176917160185696,30.087002741753736
00126371,2024,000,정상,12792402920884.0,3776548889114.0,9015854031770.0,10294102976435.0,735005856995.0,703215637082.0,009150,삼성전기,KOSPI,0.4188786637190692,0.054971348340973405,0.07140067072163128,30.17987258884439
00126371,2025,000,정상,14595895255468.0,4798551372605.0,9797343882863.0,11314459238100.0,913331178557.0,730989517218.0,009150,삼성전기,KOSPI,0.489780845704352,0.05008185550962709,0.08072247726002438,30.311761458227892
00116301,2019,000,정상,258675167065.0,147790456217.0,110884710848.0,148224449796.0,,6417500351.0,008260,NI스틸,KOSPI,1.332829883279311,0.024809108751391695,,26.278838930286256
00116301,2020,000,정상,287376145505.0,165936196797.0,121439948708.0,192571841002.0,,12133552645.0,008260,NI스틸,KOSPI,1.3664053597057289,0.042221850472933184,,26.384057806120115
00116301,2021,000,정상,341056807158.0,199203739916.0,141853067242.0,248212749463.0,,22054807252.0,008260,NI스틸,KOSPI,1.404296317231973,0.06466608139500572,,26.555314890261528
00116301,2022,000,정상,397444642902.0,209249322708.0,188195320194.0,355390202149.0,,48789612395.0,008260,NI스틸,KOSPI,1.1118731459012723,0.1227582589584188,,26.708321498203162
00116301,2023,000,정상,447987063260.0,213796827395.0,234190235865.0,382911138805.0,,50209592821.0,008260,NI스틸,KOSPI,0.9129194759351288,0.11207822041919023,,26.828030192292672
00116301,2024,000,정상,473689516733.0,219167117318.0,254522399415.0,275274102150.0,37132983882.0,25722065611.0,008260,NI스틸,KOSPI,0.861091667459283,0.05430153022680995,0.13489457813857772,26.883817916027475
00116301,2025,000,정상,515938949317.0,245610674943.0,270328274374.0,247943373789.0,30115120165.0,18971462998.0,008260,NI스틸,KOSPI,0.9085645055507471,0.036770751700592526,0.12145966921716565,26.969254280151038
01310269,2019,000,정상,4409550765094.0,2177817169241.0,2231733595853.0,4216489503536.0,551487293833.0,413669803493.0,294870,IPARK현대산업개발,KOSPI,0.9758410113500162,0.09381223293030433,0.13079299577777104,29.11479393287285
01310269,2020,000,정상,6116097910011.0,3373063231937.0,2743034678074.0,3670224980413.0,585721101017.0,220205212182.0,294870,IPARK현대산업개발,KOSPI,1.229683043710322,0.03600419996899689,0.15958724714229655,29.441945412698324
01310269,2021,000,정상,6566377904144.0,3681097259241.0,2885280644903.0,3363905605791.0,273435124620.0,176280916096.0,294870,IPARK현대산업개발,KOSPI,1.2758194824977778,0.026845990083018252,0.08128501707933733,29.512983488049272
01310269,2022,000,정상,7336326609377.0,4434454285936.0,2901872323441.0,3298299641730.0,116379700606.0,50219958316.0,294870,IPARK현대산업개발,KOSPI,1.5281355592783923,0.006845382026995752,0.03528475676787127,29.62385937134436
01310269,2023,000,정상,7016268809820.0,4008251615125.0,3008017194695.0,4190788148341.0,195313165155.0,172890219224.0,294870,IPARK현대산업개발,KOSPI,1.3325228400269897,0.024641333436658256,0.04660535399106688,29.579252684092868
01310269,2024,000,정상,7461863865856.0,4347278471962.0,3114585393894.0,4256233201783.0,184636983859.0,155717171971.0,294870,IPARK현대산업개발,KOSPI,1.3957807933231299,0.02086840161792963,0.04338037299780773,29.640826346907385
01310269,2025,000,정상,7599100705541.0,4386345092368.0,3212755613173.0,4147006988796.0,248613789437.0,158148718419.0,294870,IPARK현대산업개발,KOSPI,1.3652906166852614,0.020811504485482534,0.05995017372979639,29.65905102800121
00172291,2019,000,정상,727012780633.0,364007766867.0,363005013766.0,262663608429.0,66796148493.0,51025561350.0,012510,더존비즈온,KOSPI,1.0027623670830244,0.07018523292750473,0.2543030185738711,27.312209894288266
00172291,2020,000,정상,798975004229.0,400993979573.0,397981024656.0,306455632979.0,76728669433.0,57901330603.0,012510,더존비즈온,KOSPI,1.0075705994264532,0.0724695144360292,0.2503744789649791,27.406595498404815
00172291,2021,000,정상,900314202568.0,398587975843.0,501726226725.0,318746985620.0,71173064598.0,54413669533.0,012510,더존비즈온,KOSPI,0.7944332080161899,0.06043853287862598,0.22329015742552075,27.526009653309067
00172291,2022,000,정상,832892725864.0,394392969092.0,438499756772.0,304302941269.0,45533613298.0,23076078685.0,012510,더존비즈온,KOSPI,0.8994143394635141,0.027705943356705467,0.1496325112998131,27.448170690344945
00172291,2023,000,정상,883327559675.0,437989023463.0,445338536212.0,353562627173.0,69070239677.0,34328701391.0,012510,더존비즈온,KOSPI,0.9834967959172944,0.03886293483657462,0.19535503576627622,27.50696193102023
00172291,2024,000,정상,1037613249183.0,482789066484.0,554824182699.0,402332391243.0,88064046059.0,78026871531.0,012510,더존비즈온,KOSPI,0.8701658679249025,0.07519841481634618,0.21888380845232824,27.667944238933234
00172291,2025,000,정상,1129961431954.0,498174430494.0,631787001460.0,446299245964.0,127727153412.0,92289152067.0,012510,더존비즈온,KOSPI,0.7885164293389482,0.08167460362554838,0.2861917302506554,27.753204617056163
00124540,2019,000,정상,9697696817049.0,7209447915772.0,2488248901277.0,8651852221280.0,364061074652.0,201239572363.0,047040,대우건설,KOSPI,2.897398211277024,0.020751274880981174,0.04207897515361617,29.90290953170284
00124540,2020,000,정상,9305916434448.0,6628920363574.0,2676996070874.0,8136705736642.0,558257521374.0,282603723430.0,047040,대우건설,KOSPI,2.4762533033564575,0.030368177644909535,0.06860977150248912,29.861671489560848
00124540,2021,000,정상,10457976990591.0,7241599093010.0,3216377897581.0,8685207679669.0,738313485108.0,484926502045.0,047040,대우건설,KOSPI,2.2514764507169143,0.04636905421395423,0.08500815551438116,29.97838615151909
00124540,2022,000,정상,11140353752210.0,7415736590714.0,3724617161496.0,10419213132139.0,760006514642.0,508010238954.0,047040,대우건설,KOSPI,1.9910063958722282,0.045600907318874145,0.07294279376027846,30.04159510505905
00124540,2023,000,정상,11243136483407.0,7181221069270.0,4061915414137.0,11647800864690.0,662517552616.0,521479149761.0,047040,대우건설,KOSPI,1.7679395893564493,0.04638199941187377,0.05687919636610585,30.0507789680343
00124540,2024,000,정상,12658456266814.0,8324364439243.0,4334091827571.0,10503609086034.0,403125613881.0,242849735359.0,047040,대우건설,KOSPI,1.9206709895457637,0.019184782902451243,0.038379723633947045,30.169346587359158
00124540,2025,000,정상,13358502674960.0,9883897059667.0,3474605615293.0,8054627137857.0,-815431279791.0,-916079534292.0,047040,대우건설,KOSPI,2.8446097641022576,-0.06857651314538088,-0.10123761979725261,30.223174202528604
01067516,2019,000,정상,312587282698.0,112544403573.0,200042879125.0,247018098993.0,32297494216.0,16213887662.0,215000,골프존,KOSDAQ,0.5626013985865241,0.051869953000182434,0.1307495051887483,26.46814957175819
01067516,2020,000,정상,367293667416.0,141722974925.0,225570692491.0,298524085458.0,51572914217.0,37497361119.0,215000,골프존,KOSDAQ,0.6282862962379502,0.10209095458357076,0.1727596422843942,26.629427548719512
01067516,2021,000,정상,483601164477.0,191699130728.0,291902033749.0,440308103513.0,107671750993.0,76442443121.0,215000,골프존,KOSDAQ,0.6567242038910828,0.158069187454646,0.24453729135108007,26.90452636361839
01067516,2022,000,정상,589527894611.0,216364672317.0,373163222294.0,617513986929.0,148679447295.0,111557527995.0,215000,골프존,KOSDAQ,0.5798124236008851,0.18923197530561509,0.24077097918770662,27.102587874906952
01067516,2023,000,정상,637622471675.0,211943377227.0,425679094448.0,685111033775.0,114549134545.0,73621776385.0,215000,골프존,KOSDAQ,0.4978947286613591,0.11546295755794106,0.16719791230602124,27.181012207959135
01067516,2024,000,정상,665498884426.0,218798139682.0,446700744744.0,619981380425.0,95827273929.0,42042966091.0,215000,골프존,KOSDAQ,0.4898092117741849,0.06317511129603548,0.15456476106316286,27.223802798485657
01067516,2025,000,정상,617553142943.0,178619581643.0,438933561300.0,483261063779.0,68070895156.0,12862007732.0,215000,골프존,KOSDAQ,0.4069399047864513,0.02082736988545642,0.14085739625638347,27.149030963191624
00141413,2019,000,정상,201880456881.0,131162598567.0,70717858314.0,232624501276.0,2018153288.0,264119331.0,012280,영화금속,KOSPI,1.8547309222037591,0.0013082956868662487,0.008675583513043362,26.030941561547476
00141413,2020,000,정상,197590024645.0,123903361898.0,73686662747.0,179397569568.0,-6062068476.0,-9046781922.0,012280,영화금속,KOSPI,1.6814896655506966,-0.04578562069747142,-0.03379125196956581,26.009460138420103
00141413,2021,000,정상,211560372817.0,150705229837.0,60855142980.0,235523771275.0,-16352615533.0,-18521148795.0,012280,영화금속,KOSPI,2.476458397058227,-0.08754545356667913,-0.06943084956764944,26.077776245370845
00141413,2022,000,정상,220738936358.0,158037883342.0,62701053016.0,284850842623.0,-1121315071.0,469416270.0,012280,영화금속,KOSPI,2.520498073639561,0.0021265675994682188,-0.003936499048676012,26.120246556750953
00141413,2023,000,정상,210002658451.0,142474702201.0,67527956250.0,292311699831.0,9395601425.0,7535978187.0,012280,영화금속,KOSPI,2.109862494187361,0.03588515613367044,0.03214240630953898,26.07038602687423
00141413,2024,000,정상,216774804117.0,143807580072.0,72967224045.0,301699111405.0,9880071656.0,8654294939.0,012280,영화금속,KOSPI,1.9708517345172905,0.03992297432467757,0.032748096638365705,26.102124882585652
00141413,2025,000,정상,236092067182.0,154549256247.0,81542810935.0,351423851427.0,15225526956.0,12160896284.0,012280,영화금속,KOSPI,1.8953143075996661,0.05150912705010685,0.04332525209707556,26.187487681074845
01014055,2019,000,정상,121068654327.0,89685084978.0,31383569349.0,79673571978.0,-2520869649.0,-9372757761.0,234300,에스트래픽,KOSDAQ,2.8577082479261624,-0.07741688228965261,-0.0316399727841508,25.519623612769898
01014055,2020,000,정상,108598791755.0,76179498185.0,32419293570.0,92130559673.0,-3147226811.0,-21176922584.0,234300,에스트래픽,KOSDAQ,2.3498198077793586,-0.19500145666238494,-0.03416050897954475,25.410926118739788
01014055,2021,000,정상,137676090154.0,102638738991.0,35037351163.0,137398697302.0,1343808208.0,-8581832381.0,234300,에스트래픽,KOSDAQ,2.9294092042947626,-0.06233349865906739,0.009780356250731639,25.64816959037848
01014055,2022,000,정상,178967516813.0,110476617901.0,68490898912.0,132069703100.0,9595456107.0,32385358855.0,234300,에스트래픽,KOSDAQ,1.6130116505398042,0.1809566307434376,0.07265448382006698,25.910470156001
01014055,2023,000,정상,186565293901.0,92325391783.0,94239902118.0,147172546236.0,17379683944.0,16699535561.0,234300,에스트래픽,KOSDAQ,0.9796847164314454,0.08951040792110847,0.11809052971150363,25.95204711610495
01014055,2024,000,정상,189395819777.0,90933776898.0,98462042879.0,189044828063.0,11312230078.0,5966862224.0,234300,에스트래픽,KOSDAQ,0.9235414403268934,0.031504719750549685,0.05983887628086895,25.967104946583653
01014055,2025,000,정상,172855230596.0,70616576429.0,102238654167.0,168238551225.0,8956631429.0,4946488369.0,234300,에스트래픽,KOSDAQ,0.6907033059497492,0.028616364989041097,0.053237687579831335,25.875720263752925
00155276,2019,000,정상,1730132565095.0,723814621859.0,1006317943236.0,1483769011914.0,89854950156.0,101163401402.0,003670,포스코퓨처엠,KOSPI,0.719270312851067,0.05847147406097475,0.06055858387289735,28.179219148725064
00155276,2020,000,정상,2088053324226.0,1064436010090.0,1023617314136.0,1566235713095.0,60269659752.0,29747509154.0,003670,포스코퓨처엠,KOSPI,1.0398769104335184,0.01424652752344187,0.038480580699378,28.367253324045254
00155276,2021,000,정상,3922480303898.0,1484050371607.0,2438429932291.0,1989542181862.0,121675892582.0,133761698843.0,003670,포스코퓨처엠,KOSPI,0.6086089872644718,0.034101305418939416,0.06115773452369042,28.997745300227542
00155276,2022,000,정상,4637476140189.0,1986831501348.0,2650644638841.0,3301915805063.0,165871669943.0,121928567124.0,003670,포스코퓨처엠,KOSPI,0.7495653971242053,0.02629200958412496,0.050234978641387616,29.165191398876143
00155276,2023,000,정상,6334593297871.0,3723127307788.0,2611465990083.0,4759871486264.0,35882185999.0,4435219953.0,003670,포스코퓨처엠,KOSPI,1.4256847770281198,0.0007001585965259423,0.007538477898520692,29.477046728409693
00155276,2024,000,정상,7932459834018.0,4611953968440.0,3320505865578.0,3699944235821.0,721245866.0,-231338259262.0,003670,포스코퓨처엠,KOSPI,1.388931131322425,-0.029163495826340802,0.00019493425306718414,29.70198429692016
00155276,2025,000,정상,9143896515830.0,4631817432921.0,4512079082909.0,2938698184392.0,32827283494.0,36521891144.0,003670,포스코퓨처엠,KOSPI,1.0265372897530871,0.0039941277857610214,0.011170689003842625,29.84410772519057
00158501,2019,000,정상,1794959719010.0,467353241485.0,1327606477525.0,2151521516402.0,196822006653.0,146641281537.0,012750,에스원,KOSPI,0.35202693674428787,0.0816961405785079,0.09148038035062109,28.216003696954044
00158501,2020,000,정상,1906689693022.0,522505040984.0,1384184652038.0,2223340509340.0,204462688212.0,142089584874.0,012750,에스원,KOSPI,0.3774821807297829,0.07452160956972274,0.09196193176577117,28.27638970933901
00158501,2021,000,정상,1972972502257.0,530076697754.0,1442895804503.0,2312489059004.0,179664944147.0,128990896403.0,012750,에스원,KOSPI,0.36737004577858823,0.06537896309017975,0.07769331640616822,28.310562405850618
00158501,2022,000,정상,2075658595502.0,552669332935.0,1522989262567.0,2467960276573.0,204138904290.0,151030832821.0,012750,에스원,KOSPI,0.36288458922124983,0.07276284893300242,0.08271563615823933,28.36129961467459
00158501,2023,000,정상,2179505358177.0,581598589518.0,1597906768659.0,2620810541515.0,212609320684.0,189480545869.0,012750,에스원,KOSPI,0.36397529625967534,0.08693740768202878,0.08112349874825286,28.410119067065057
00158501,2024,000,정상,2322698505650.0,662027523939.0,1660670981711.0,2804739466536.0,209247073877.0,176718837100.0,012750,에스원,KOSPI,0.39865062449450933,0.07608341619462393,0.07460481673024379,28.473750774660143
00158501,2025,000,정상,2431985312121.0,675654511326.0,1756330800795.0,2889412422255.0,234566491629.0,178563436607.0,012750,에스원,KOSPI,0.38469661354237267,0.07342290914218969,0.08118138131556034,28.5197290405903
00138279,2019,000,정상,16333401000000.0,9836775000000.0,6496626000000.0,24394173000000.0,420077000000.0,65429000000.0,010950,S-Oil,KOSPI,1.5141359530316199,0.0040058405472320185,0.017220382916854775,30.424233268219627
00138279,2020,000,정상,15690510000000.0,10008033000000.0,5682477000000.0,16829681000000.0,-1099146000000.0,-796108000000.0,010950,S-Oil,KOSPI,1.7612095922253623,-0.05073818505580762,-0.06530997230428788,30.384077186925335
00138279,2021,000,정상,18693235000000.0,11705193000000.0,6988042000000.0,27463918000000.0,2140942000000.0,1378541000000.0,010950,S-Oil,KOSPI,1.6750318615715245,0.07374544855398223,0.077954718623905,30.55918280963057
00138279,2022,000,정상,19613135000000.0,11129666000000.0,8483469000000.0,42446028000000.0,3405166000000.0,2104387000000.0,010950,S-Oil,KOSPI,1.3119239311182724,0.10729477974836761,0.08022343103576146,30.607220610773954
