corp_code,stock_code,corp_name,market,code,name,market_krx,marcap,log_marcap
00347062,052260,현대바이오랜드,KOSDAQ,052260,현대바이오랜드,KOSDAQ,125550000000,25.555969922550005
00127954,051500,CJ프레시웨이,KOSDAQ,051500,CJ프레시웨이,KOSDAQ,308661236000,26.45551018881722
00300548,079430,현대리바트,KOSPI,079430,현대리바트,KOSPI,140799414000,25.670602118729875
00148896,010060,OCI홀딩스,KOSPI,010060,OCI홀딩스,KOSPI,5433037512000,29.323519487946765
00415707,069410,엔텔스,KOSDAQ,069410,엔텔스,KOSDAQ,50148413480,24.638252715360423
00358271,056190,에스에프에이,KOSDAQ,056190,에스에프에이,KOSDAQ,1032376850000,27.662884881060187
00298270,053800,안랩,KOSDAQ,053800,안랩,KOSDAQ,689843372000,27.259730411668524
00149354,001630,종근당홀딩스,KOSPI,001630,종근당홀딩스,KOSPI,237968397500,26.195403718187915
00144164,018670,SK가스,KOSPI,018670,SK가스,KOSPI,2684600760000,28.618553140096086
00161693,009240,한샘,KOSPI,009240,한샘,KOSPI,834277747600,27.44983221455819
00120021,003550,LG,KOSPI,003550,LG,KOSPI,19431919710000,30.597938175775504
00227333,033640,네패스,KOSDAQ,033640,네패스,KOSDAQ,720600062500,27.303350121993677
00671376,091810,트리니티항공,KOSPI,091810,트리니티항공,KOSPI,361348299375,26.613108148354655
00688996,105560,KB금융,KOSPI,105560,KB금융,KOSPI,58015530798000,31.691731863009654
00688358,221840,하이즈항공,KOSDAQ,221840,하이즈항공,KOSDAQ,47966938965,24.593777838979694
00190756,067900,와이엔텍,KOSDAQ,067900,와이엔텍,KOSDAQ,134131486830,25.622086400791144
00325112,053610,프로텍,KOSDAQ,053610,프로텍,KOSDAQ,745200000000,27.336918475673844
00113410,000120,CJ대한통운,KOSPI,000120,CJ대한통운,KOSPI,2107860585600,28.376694608557212
00535746,063080,컴투스홀딩스,KOSDAQ,063080,컴투스홀딩스,KOSDAQ,105325216240,25.380318697883204
00155948,033290,로젠,KOSDAQ,033290,로젠,KOSDAQ,106809284502,25.39431069323333
00476498,078340,컴투스,KOSDAQ,078340,컴투스,KOSDAQ,347020683100,26.57265022059244
00428251,069960,현대백화점,KOSPI,069960,현대백화점,KOSPI,2559755054400,28.57093268796722
00132637,014820,동원시스템즈,KOSPI,014820,동원시스템즈,KOSPI,713185537200,27.293007443986088
00815767,123420,위메이드플레이,KOSDAQ,123420,위메이드플레이,KOSDAQ,77348608220,25.071588420526293
00117179,013570,디와이,KOSPI,013570,디와이,KOSPI,125018256750,25.551725617583866
01059605,210540,디와이파워,KOSPI,210540,디와이파워,KOSPI,157123504840,25.78029798807567
00361488,078000,텔코웨어,KOSPI,078000,텔코웨어,KOSPI,140449170400,25.668111483750845
00426086,069260,티케이지휴켐스,KOSPI,069260,TKG휴켐스,KOSPI,821659618800,27.43459205719295
00405320,069080,웹젠,KOSDAQ,069080,웹젠,KOSDAQ,344657979750,26.56581839920894
00911955,226320,잇츠한불,KOSPI,226320,잇츠한불,KOSPI,271265626550,26.326364349542644
00442145,083930,아바코,KOSDAQ,083930,아바코,KOSDAQ,207095983390,26.056448210616175
00102858,010130,고려아연,KOSPI,010130,고려아연,KOSPI,29764853794000,31.024349410511086
01060814,272550,삼양패키징,KOSPI,272550,삼양패키징,KOSPI,155958002100,25.77285259064277
00442048,149950,아바텍,KOSDAQ,149950,아바텍,KOSDAQ,170436256410,25.861627201067954
00130587,027040,서울전자통신,KOSDAQ,027040,서울전자통신,KOSDAQ,33402646560,24.23190097211323
00133511,004060,SG세계물산,KOSPI,004060,SG세계물산,KOSPI,73986322880,25.027146087122215
00486097,089600,KT나스미디어,KOSDAQ,089600,KT나스미디어,KOSDAQ,133612282650,25.618208029826096
00899459,228850,레이언스,KOSDAQ,228850,레이언스,KOSDAQ,109998422820,25.423731864636036
00106368,011780,금호석유화학,KOSPI,011780,금호석유화학,KOSPI,3640264927500,28.923077577208915
00269940,039130,하나투어,KOSPI,039130,하나투어,KOSPI,611852314000,27.139756773343642
00641171,100030,인지소프트,KOSDAQ,100030,인지소프트,KOSDAQ,64295120120,24.88674957293054
01061327,214150,클래시스,KOSDAQ,214150,클래시스,KOSDAQ,3294400779500,28.823245409833557
01169434,900300,오가닉티코스메틱,KOSDAQ,900300,오가닉티코스메틱,KOSDAQ,27861541236,24.050513124514524
00273420,047560,이스트소프트,KOSDAQ,047560,이스트소프트,KOSDAQ,143910111320,25.69245471466721
00145552,005950,이수화학,KOSPI,005950,이수화학,KOSPI,263204631690,26.296197633849122
00216647,030530,원익홀딩스,KOSDAQ,030530,원익홀딩스,KOSDAQ,2178111064200,28.409479132803096
00427483,069620,대웅제약,KOSPI,069620,대웅제약,KOSPI,1645293650000,28.128939994853052
00117726,092780,DYP,KOSPI,092780,DYP,KOSPI,64854665500,24.895414688066353
00612489,214430,아이쓰리시스템,KOSDAQ,214430,아이쓰리시스템,KOSDAQ,629881933000,27.16879823083242
00605328,264660,씨앤지하이테크,KOSDAQ,264660,씨앤지하이테크,KOSDAQ,213865784000,26.088614477640043
01124653,236200,슈프리마,KOSDAQ,236200,슈프리마,KOSDAQ,313146563900,26.46993717316084
00269612,047310,파워로직스,KOSDAQ,047310,파워로직스,KOSDAQ,181040183475,25.921984851721245
00362441,307950,현대오토에버,KOSPI,307950,현대오토에버,KOSPI,17770740336000,30.508574419354446
00260383,006650,대한유화,KOSPI,006650,대한유화,KOSPI,910000000000,27.536710436457305
00109806,004440,삼일씨엔에스,KOSPI,004440,삼일씨엔에스,KOSPI,81484460800,25.123678173983667
00161426,008930,한미사이언스,KOSPI,008930,한미사이언스,KOSPI,2393704250000,28.503863177421184
00828497,128940,한미약품,KOSPI,128940,한미약품,KOSPI,6053193247500,29.431607058232988
00162586,009420,한올바이오파마,KOSPI,009420,한올바이오파마,KOSPI,2421353571300,28.51534782671558
00357935,089470,HDC현대EP,KOSPI,089470,HDC현대EP,KOSPI,153758000000,25.758645774799717
00108913,019680,대교,KOSPI,019680,대교,KOSPI,101558717150,25.343902962253722
00660750,166090,하나머티리얼즈,KOSDAQ,166090,하나머티리얼즈,KOSDAQ,1400259319200,27.967678563397172
00123107,002760,보락,KOSPI,002760,보락,KOSPI,62176200000,24.85323812681151
01029394,230360,에코마케팅,KOSDAQ,230360,에코마케팅,KOSDAQ,495980128000,26.929801698352605
00412348,061970,LB세미콘,KOSDAQ,061970,LB세미콘,KOSDAQ,307839931800,26.45284578288007
00398668,065510,휴비츠,KOSDAQ,065510,휴비츠,KOSDAQ,84535951680,25.160442744494176
00159209,052690,한전기술,KOSPI,052690,한전기술,KOSPI,5614518000000,29.35637685893837
00297989,046120,오르비텍,KOSDAQ,046120,오르비텍,KOSDAQ,330090471750,26.522632610651005
00126089,000300,DH오토넥스,KOSPI,000300,DH오토넥스,KOSPI,174035631000,25.882525891059295
00157399,004710,한솔테크닉스,KOSPI,004710,한솔테크닉스,KOSPI,416910450590,26.75613728889725
00129989,005070,코스모신소재,KOSPI,005070,코스모신소재,KOSPI,1727157692000,28.177498220710362
00138446,013990,아가방컴퍼니,KOSDAQ,013990,아가방컴퍼니,KOSDAQ,162464427840,25.813724909152874
00242712,037950,엘컴텍,KOSDAQ,037950,엘컴텍,KOSDAQ,51681879180,24.668373057601787
00164812,011760,현대코퍼레이션,KOSPI,011760,현대코퍼레이션,KOSPI,369749599700,26.63609185591334
00161116,014790,HL D&I,KOSPI,014790,HL D&I,KOSPI,111493579945,25.437232847220244
00977641,149980,하이로닉,KOSDAQ,149980,하이로닉,KOSDAQ,120383981840,25.513952319774354
01136348,242040,나무기술,KOSDAQ,242040,나무기술,KOSDAQ,167667349080,25.8452477884294
00158963,033270,유나이티드,KOSPI,033270,유나이티드제약,KOSPI,314078698500,26.472909423617274
00120182,005940,NH투자증권,KOSPI,005940,NH투자증권,KOSPI,11599009210950,30.081940797543844
00177870,096350,대창솔루션,KOSDAQ,096350,대창솔루션,KOSDAQ,90294166900,25.226338698383657
00149646,024110,기업은행,KOSPI,024110,기업은행,KOSPI,16666200662100,30.44440387202369
00112378,000040,KR모터스,KOSPI,000040,KR모터스,KOSPI,32649819552,24.209105165915446
00441304,078890,가온그룹,KOSDAQ,078890,가온그룹,KOSDAQ,149242038300,25.728835243072623
00425351,067280,멀티캠퍼스,KOSDAQ,067280,멀티캠퍼스,KOSDAQ,159134016150,25.793012553020077
00137997,001500,현대차증권,KOSPI,001500,현대차증권,KOSPI,677071831800,27.24104320733207
01350869,316140,우리금융지주,KOSPI,316140,우리금융지주,KOSPI,22939885000000,30.763898214539612
01237540,272290,이녹스첨단소재,KOSDAQ,272290,이녹스첨단소재,KOSDAQ,610087775400,27.136868677860367
00623661,104830,원익머트리얼즈,KOSDAQ,104830,원익머트리얼즈,KOSDAQ,585641600000,27.095973835321782
00111689,009320,아진전자부품,KOSPI,009320,아진전자부품,KOSPI,51518259650,24.665202138086546
00245472,064760,티씨케이,KOSDAQ,064760,티씨케이,KOSDAQ,3409721880000,28.857651843780463
00155212,022100,포스코DX,KOSPI,022100,포스코DX,KOSPI,5123570367300,29.264872649316523
00128111,009520,포스코엠텍,KOSDAQ,009520,포스코엠텍,KOSDAQ,753732924300,27.348303930402835
00121932,002840,미원상사,KOSPI,002840,미원상사,KOSPI,646000000000,27.19406534072901
01160363,247540,에코프로비엠,KOSDAQ,247540,에코프로비엠,KOSDAQ,18636697677000,30.55615374623966
00115931,039840,디오,KOSDAQ,039840,디오,KOSDAQ,213311665200,26.086020150098502
00535375,139670,키네마스터,KOSDAQ,139670,키네마스터,KOSDAQ,25682115390,23.96906068737554
00123143,003850,보령,KOSPI,003850,보령,KOSPI,832135907900,27.44726161526867
00114552,002150,도화엔지니어링,KOSPI,002150,도화엔지니어링,KOSPI,209064000000,26.06590626213111
00535676,089030,테크윙,KOSDAQ,089030,테크윙,KOSDAQ,1867503708000,28.255623739493583
01234297,268280,미원에스씨,KOSPI,268280,미원에스씨,KOSPI,548000000000,27.029541123894425
00670340,112610,씨에스윈드,KOSPI,112610,씨에스윈드,KOSPI,2226650078400,28.431519364960884
00365758,052860,아이앤씨,KOSDAQ,052860,아이앤씨,KOSDAQ,117894836400,25.493058847092986
00855163,134380,미원화학,KOSPI,134380,미원화학,KOSPI,272709232000,26.33167198027699
00115065,023450,동남합성,KOSPI,023450,동남합성,KOSPI,106575000000,25.392114799597685
00411048,101490,에스앤에스텍,KOSDAQ,101490,에스앤에스텍,KOSDAQ,1664120562000,28.140317908827964
00117267,082640,동양생명,KOSPI,082640,동양생명,KOSPI,1247301862050,27.852003823941548
00110893,003540,대신증권,KOSPI,003540,대신증권,KOSPI,1668549965700,28.142976081168324
00126256,032830,삼성생명,KOSPI,032830,삼성생명,KOSPI,62000000000000,31.75815550097364
00104856,016360,삼성증권,KOSPI,016360,삼성증권,KOSPI,11001760000000,30.029076375928284
00362201,100700,세운메디칼,KOSDAQ,100700,세운메디칼,KOSDAQ,111909000000,25.440951877984478
00353610,053350,이니텍,KOSDAQ,053350,이니텍,KOSDAQ,62209508625,24.85377369679241
01203808,265520,AP시스템,KOSDAQ,265520,AP시스템,KOSDAQ,393578969150,26.698547568659365
00111722,006800,미래에셋증권,KOSPI,006800,미래에셋증권,KOSPI,39113724912000,31.297494542093755
01009789,192820,코스맥스,KOSPI,192820,코스맥스,KOSPI,2107603821300,28.376572788384852
00219574,044820,코스맥스비티아이,KOSPI,044820,코스맥스비티아이,KOSPI,197360576550,26.008298230474555
01011438,239610,에이치엘사이언스,KOSDAQ,239610,에이치엘사이언스,KOSDAQ,42597708500,24.475066297695133
00153375,023160,태광,KOSDAQ,023160,태광,KOSDAQ,898886659500,27.52442278949896
00164502,170030,현대공업,KOSDAQ,170030,현대공업,KOSDAQ,92193400000,25.247154381432637
00243979,084180,수성웹툰,KOSDAQ,084180,수성웹툰,KOSDAQ,20116676979,23.724815008448058
00249247,037270,YG PLUS,KOSPI,037270,YG PLUS,KOSPI,285847363900,26.378723812644303
00135917,000370,한화손해보험,KOSPI,000370,한화손해보험,KOSPI,762305114950,27.359612725809246
00965813,201490,미투온,KOSDAQ,201490,미투온,KOSDAQ,92566420400,25.2511922821626
00104999,008600,윌비스,KOSPI,008600,윌비스,KOSPI,17615839860,23.59206432628596
00656289,222040,코스맥스엔비티,KOSDAQ,222040,코스맥스엔비티,KOSDAQ,160898400000,25.80403894683067
00140779,014440,영보화학,KOSPI,014440,영보화학,KOSPI,94400000000,25.270806910097868
00129387,000390,SP삼화,KOSPI,000390,SP삼화,KOSPI,212187058200,26.080734072576494
00888347,145020,휴젤,KOSDAQ,145020,휴젤,KOSDAQ,3475889322500,28.876871482347216
00113191,003690,코리안리,KOSPI,003690,코리안리,KOSPI,2320347137030,28.472737918443784
00136271,011930,신성이엔지,KOSPI,011930,신성이엔지,KOSPI,822363359250,27.43544817721363
00287788,040420,정상제이엘에스,KOSDAQ,040420,정상제이엘에스,KOSDAQ,91713679200,25.24193737847508
00123541,000890,보해양조,KOSPI,000890,보해양조,KOSPI,58286694438,24.788639678492103
00799539,122310,제노레이,KOSDAQ,122310,제노레이,KOSDAQ,72041527800,25.000508564691696
00256043,200780,비씨월드제약,KOSDAQ,200780,비씨월드제약,KOSDAQ,43355911965,24.492708908383044
00632845,104620,노랑풍선,KOSDAQ,104620,노랑풍선,KOSDAQ,73125901200,25.015448466525054
00327396,082210,옵트론텍,KOSDAQ,082210,옵트론텍,KOSDAQ,61605387460,24.844015162427823
00340272,050760,에스폴리텍,KOSDAQ,050760,에스폴리텍,KOSDAQ,20107988618,23.724383016733213
00408266,203450,유니온바이오메트릭스,KOSDAQ,203450,유니온바이오메트릭스,KOSDAQ,42237021000,24.46656294828919
00141149,003520,영진약품,KOSPI,003520,영진약품,KOSPI,284215303974,26.372997900469933
00405278,046440,KG파이낸셜,KOSDAQ,046440,KG파이낸셜,KOSDAQ,175799959250,25.892612590399963
00132318,014620,성광벤드,KOSDAQ,014620,성광벤드,KOSDAQ,914901189800,27.542081907101053
00168331,005320,온타이드,KOSPI,005320,온타이드,KOSPI,40204905720,24.417254857961808
00296290,039490,키움증권,KOSPI,039490,키움증권,KOSPI,10386413136000,29.971519638722455
00883980,143160,아이디스,KOSDAQ,143160,아이디스,KOSDAQ,187001005500,25.95437983079189
00359580,054800,아이디스홀딩스,KOSDAQ,054800,아이디스홀딩스,KOSDAQ,162563246760,25.814332973824083
00478900,093190,빅솔론,KOSDAQ,093190,빅솔론,KOSDAQ,156219908600,25.774530522056057
00117708,012700,리드코프,KOSDAQ,012700,리드코프,KOSDAQ,89717368100,25.21993021157163
00203023,025320,시노펙스,KOSDAQ,025320,시노펙스,KOSDAQ,472752600390,26.8818380450304
00838962,131370,알서포트,KOSDAQ,131370,알서포트,KOSDAQ,115855905525,25.475613062140603
00942131,238090,앤디포스,KOSDAQ,238090,앤디포스,KOSDAQ,104429757000,25.37178050051761
00390365,051360,토비스,KOSDAQ,051360,토비스,KOSDAQ,281499697410,26.36339720960551
00305297,052330,코텍,KOSDAQ,052330,코텍,KOSDAQ,214915226900,26.093509493831586
00165060,013030,하이록코리아,KOSDAQ,013030,하이록코리아,KOSDAQ,453661951200,26.84061815675378
00201131,032080,아즈텍WB,KOSDAQ,032080,아즈텍WB,KOSDAQ,26906768308,24.01564370186855
00490090,099750,이지케어텍,KOSDAQ,099750,이지케어텍,KOSDAQ,105448815560,25.381491511565343
00340096,100790,미래에셋벤처투자,KOSDAQ,100790,미래에셋벤처투자,KOSDAQ,2916542406600,28.70141992327098
00264255,043150,바텍,KOSDAQ,043150,바텍,KOSDAQ,317138365600,26.48260400013461
00117601,003470,유안타증권,KOSPI,003470,유안타증권,KOSPI,1267438257600,27.86801885927262
01276327,299900,위지윅스튜디오,KOSDAQ,299900,위지윅스튜디오,KOSDAQ,61748647124,24.846337903291417
00591441,102120,어보브반도체,KOSDAQ,102120,어보브반도체,KOSDAQ,227415830870,26.150046032682276
00533003,105740,디케이락,KOSDAQ,105740,디케이락,KOSDAQ,91516617000,25.23978639929679
01065013,215380,우정바이오,KOSDAQ,215380,우정바이오,KOSDAQ,46113038240,24.554361572124208
00225159,036530,SNT홀딩스,KOSPI,036530,SNT홀딩스,KOSPI,865736346600,27.486846249501063
00134477,003570,SNT다이내믹스,KOSPI,003570,SNT다이내믹스,KOSPI,1566202028700,28.079674714563136
00398792,064960,SNT모티브,KOSPI,064960,SNT모티브,KOSPI,879810016800,27.50297183111106
00648721,100840,SNT에너지,KOSPI,100840,SNT에너지,KOSPI,953384096300,27.583283698541717
00118026,006040,동원산업,KOSPI,006040,동원산업,KOSPI,1682038266600,28.151027427874496
00551920,092730,네오팜,KOSDAQ,092730,네오팜,KOSDAQ,299402834520,26.425055776221793
00415327,072020,중앙백신,KOSDAQ,072020,중앙백신,KOSDAQ,94586870000,25.272784508445334
00423177,054450,텔레칩스,KOSDAQ,054450,텔레칩스,KOSDAQ,256997634010,26.27233271561248
00260958,036030,케이티알파,KOSDAQ,036030,케이티알파,KOSDAQ,242890547265,26.215876756038373
00453929,078160,메디포스트,KOSDAQ,078160,메디포스트,KOSDAQ,709995360330,27.28852427221394
00447609,090460,비에이치,KOSPI,090460,비에이치,KOSPI,1117537484700,27.742148706227272
00106669,001430,세아베스틸지주,KOSPI,001430,세아베스틸지주,KOSPI,2513934541900,28.552870188327233
00166500,010660,화천기계,KOSPI,010660,화천기계,KOSPI,95260000000,25.279875832319124
00878915,139130,iM금융지주,KOSPI,139130,iM금융지주,KOSPI,2915336181450,28.701006257194436
00264635,038680,에스넷,KOSDAQ,038680,에스넷,KOSDAQ,83931786030,25.153270234809966
00293886,044340,위닉스,KOSDAQ,044340,위닉스,KOSDAQ,89277757875,25.215018221856806
00366137,151860,KG에코솔루션,KOSDAQ,151860,KG에코솔루션,KOSDAQ,307991422940,26.45333777193483
00838500,900140,엘브이엠씨,KOSPI,900140,엘브이엠씨홀딩스,KOSPI,320585876688,26.49341602340042
01064069,215480,토박스코리아,KOSDAQ,215480,토박스코리아,KOSDAQ,20137500000,23.725849585449502
01128622,239340,이스트에이드,KOSDAQ,239340,이스트에이드,KOSDAQ,33778501768,24.243090394707764
00145109,000100,유한양행,KOSPI,000100,유한양행,KOSPI,6849693686000,29.555225049830568
00163512,002320,한진,KOSPI,002320,한진,KOSPI,281973252720,26.365078054875482
00807397,121850,코이즈,KOSDAQ,121850,코이즈,KOSDAQ,11226537780,23.14154625718273
00266934,043200,파루,KOSDAQ,043200,파루,KOSDAQ,36578775625,24.322734008189855
00562360,097780,에코볼트,KOSDAQ,097780,에코볼트,KOSDAQ,33686528072,24.24036383390443
00361008,082740,한화엔진,KOSPI,082740,한화엔진,KOSPI,5974815367200,29.41857431238165
00147082,049630,재영솔루텍,KOSDAQ,049630,재영솔루텍,KOSDAQ,287567997600,26.38472518261024
00125150,005090,SGC에너지,KOSPI,005090,SGC에너지,KOSPI,749285316000,27.342385677167492
00962223,263860,지니언스,KOSDAQ,263860,지니언스,KOSDAQ,135558428000,25.63266858727692
00317487,043220,티에스넥스젠,KOSDAQ,043220,티에스넥스젠,KOSDAQ,27227331360,24.027487135156985
00449379,067990,도이치모터스,KOSDAQ,067990,도이치모터스,KOSDAQ,148242274000,25.722113758795064
00508274,081000,일진다이아,KOSPI,081000,일진다이아,KOSPI,179951693250,25.915954280985392
00349732,052400,코나아이,KOSDAQ,052400,코나아이,KOSDAQ,1019430370000,27.65026512644311
00564562,097520,엠씨넥스,KOSPI,097520,엠씨넥스,KOSPI,408935250000,26.736822667497957
00975290,241840,에이스토리,KOSDAQ,241840,에이스토리,KOSDAQ,41880573660,24.458087920562672
00828761,228670,레이,KOSDAQ,228670,레이,KOSDAQ,118394958970,25.49729198222303
00230814,078590,휴림에이텍,KOSDAQ,078590,휴림에이텍,KOSDAQ,52457053425,24.68326064177487
00863038,313760,캐리,KOSDAQ,313760,캐리,KOSDAQ,5244963048,22.380534033583963
00761059,251970,펌텍코리아,KOSDAQ,251970,펌텍코리아,KOSDAQ,481740000000,26.900670386371058
00602279,186230,그린플러스,KOSDAQ,186230,그린플러스,KOSDAQ,45427982080,24.53939409750536
01214248,270870,뉴트리,KOSDAQ,270870,뉴트리,KOSDAQ,38134928480,24.364396457118346
00134565,015020,이스타코,KOSPI,015020,이스타코,KOSPI,19883142400,23.713138094093807
00301246,036540,SFA반도체,KOSDAQ,036540,SFA반도체,KOSDAQ,1416003208830,27.97885937732039
00577380,138070,신진에스엠,KOSDAQ,138070,신진에스엠,KOSDAQ,30140517288,24.12913619283756
00592653,089850,유비벨록스,KOSDAQ,089850,유비벨록스,KOSDAQ,73135438035,25.015578874670684
00579139,222980,한국맥널티,KOSDAQ,222980,한국맥널티,KOSDAQ,24158947770,23.90792065649836
00204262,030520,한글과컴퓨터,KOSDAQ,030520,한글과컴퓨터,KOSDAQ,467636248960,26.87095658483996
00389970,064260,다날,KOSDAQ,064260,다날,KOSDAQ,503798743620,26.945442707054745
00602172,251370,와이엠티,KOSDAQ,251370,와이엠티,KOSDAQ,269891869320,26.321287231729652
00447760,049950,미래컴퍼니,KOSDAQ,049950,미래컴퍼니,KOSDAQ,132180081160,25.607431080999728
00306162,038540,상상인,KOSDAQ,038540,상상인,KOSDAQ,118125948255,25.495017250283652
00528515,092460,한라IMS,KOSDAQ,092460,한라IMS,KOSDAQ,357592312000,26.602659381133233
00540447,086390,유니테스트,KOSDAQ,086390,유니테스트,KOSDAQ,380202926740,26.663970964866955
00274933,031440,신세계푸드,KOSPI,031440,신세계푸드,KOSPI,197496480000,26.00898659834395
00879020,142210,유니트론텍,KOSDAQ,142210,유니트론텍,KOSDAQ,154390438320,25.762750544640195
01008762,194480,데브시스터즈,KOSDAQ,194480,데브시스터즈,KOSDAQ,221963445000,26.125778543098225
00125530,005610,삼립,KOSPI,005610,삼립,KOSPI,403837621200,26.72427870639019
00695969,094170,동운아나텍,KOSDAQ,094170,동운아나텍,KOSDAQ,980675998400,27.611507965098014
00623184,192410,오늘이엔엠,KOSDAQ,192410,오늘이엔엠,KOSDAQ,155149726900,25.767656467607218
00833064,259630,엠플러스,KOSDAQ,259630,엠플러스,KOSDAQ,191334587200,25.9772894978865
01211232,282880,코윈테크,KOSDAQ,282880,코윈테크,KOSDAQ,171903005400,25.870196232602975
00176835,054050,NH농우바이오,KOSDAQ,054050,NH농우바이오,KOSDAQ,123114708480,25.536382346995925
00580056,099440,스맥,KOSDAQ,099440,스맥,KOSDAQ,260348548110,26.28528713985454
00574611,099220,SDN,KOSDAQ,099220,SDN,KOSDAQ,71698562400,24.995736534141773
00530556,122640,예스티,KOSDAQ,122640,예스티,KOSDAQ,548690399700,27.03080018441213
00118044,030720,동원수산,KOSPI,030720,동원수산,KOSPI,29039743200,24.0919311838887
00356839,054180,메디콕스,KOSDAQ,054180,메디콕스,KOSDAQ,12686716395,23.263821329870623
00365934,089890,코세스,KOSDAQ,089890,코세스,KOSDAQ,672520209100,27.23429799867721
00545114,084650,랩지노믹스,KOSDAQ,084650,랩지노믹스,KOSDAQ,98590706720,25.314242841780313
00867849,173130,오파스넷,KOSDAQ,173130,오파스넷,KOSDAQ,97457153310,25.302678665131573
01170962,900290,GRT,KOSDAQ,900290,GRT,KOSDAQ,268304000000,26.315386502951164
01412822,336370,솔루스첨단소재,KOSPI,336370,솔루스첨단소재,KOSPI,780114691840,27.38270678664112
01251489,300120,라온피플,KOSDAQ,300120,라온피플,KOSDAQ,45692206768,24.545193590063935
01243161,277410,인산가,KOSDAQ,277410,인산가,KOSDAQ,39294969615,24.394362348010656
00362858,053280,예스24,KOSDAQ,053280,예스24,KOSDAQ,80500000000,25.111523021370928
00357360,069640,한세엠케이,KOSPI,069640,한세엠케이,KOSPI,36136443863,24.31056771834814
00728638,105630,한세실업,KOSPI,105630,한세실업,KOSPI,426000000000,26.777705183215783
00161976,016450,한세예스24홀딩스,KOSPI,016450,한세예스24홀딩스,KOSPI,175200000000,25.8891940154487
00113492,004540,깨끗한나라,KOSPI,004540,깨끗한나라,KOSPI,69193207594,24.960168538596335
00349060,042520,한스바이오메드,KOSDAQ,042520,한스바이오메드,KOSDAQ,355108038300,26.595687913361296
00986898,318010,팜스빌,KOSDAQ,318010,팜스빌,KOSDAQ,28387030040,24.069198189067116
00220561,037710,광주신세계,KOSPI,037710,광주신세계,KOSPI,289451177400,26.391252475177783
00113535,005880,대한해운,KOSPI,005880,대한해운,KOSPI,803640876600,27.412418335442695
00234412,031430,신세계인터내셔날,KOSPI,031430,신세계인터내셔날,KOSPI,566423340000,27.06260758610403
00497631,081150,티플랙스,KOSDAQ,081150,티플랙스,KOSDAQ,99864474230,25.327079846042196
00579980,084850,아이티엠반도체,KOSDAQ,084850,아이티엠반도체,KOSDAQ,319375710720,26.489634023248282
00336817,047920,HLB제약,KOSDAQ,047920,HLB제약,KOSDAQ,460174964680,26.854872612111784
00150633,013890,지누스,KOSPI,013890,지누스,KOSPI,251269816980,26.24979316676158
00231707,032850,비트컴퓨터,KOSDAQ,032850,비트컴퓨터,KOSDAQ,81121669840,25.119215961390044
01042979,205470,휴마시스,KOSDAQ,205470,휴마시스,KOSDAQ,103241253990,25.360334358081058
00536286,097800,윈팩,KOSDAQ,097800,윈팩,KOSDAQ,65086759233,24.89898697427598
00126487,007700,F&F 홀딩스,KOSPI,007700,F&F홀딩스,KOSPI,735350099600,27.32361254873843
00571298,263600,덕우전자,KOSDAQ,263600,덕우전자,KOSDAQ,91121373200,25.235458226208834
00857480,143240,사람인,KOSDAQ,143240,사람인,KOSDAQ,174621533370,25.885886802472513
01165739,950140,잉글우드랩,KOSDAQ,950140,잉글우드랩,KOSDAQ,219341240640,26.11389453050393
00154718,082920,비츠로셀,KOSDAQ,082920,비츠로셀,KOSDAQ,2402992281000,28.507735860443013
00490179,075130,플랜티넷,KOSDAQ,075130,플랜티넷,KOSDAQ,37815778000,24.355992259889124
01182578,290120,DH오토리드,KOSDAQ,290120,DH오토리드,KOSDAQ,42962836035,24.48360130068037
00149594,023760,한국캐피탈,KOSDAQ,023760,한국캐피탈,KOSDAQ,283101789672,26.369072350739795
01061558,213420,덕산네오룩스,KOSDAQ,213420,덕산네오룩스,KOSDAQ,1167065413000,27.785513519932877
01365825,319660,피에스케이,KOSDAQ,319660,피에스케이,KOSDAQ,2937224799600,28.708486305767536
00116949,007340,DN오토모티브,KOSPI,007340,DN오토모티브,KOSPI,2978203028500,28.722341223991396
00375931,060150,인선이엔티,KOSDAQ,060150,인선이엔티,KOSDAQ,189979536960,25.970182203096286
00165583,017940,E1,KOSPI,017940,E1,KOSPI,703836000000,27.279811211420874
00263371,039340,한국경제TV,KOSDAQ,039340,한국경제TV,KOSDAQ,104720000000,25.374555958548054
00359261,072950,빛샘전자,KOSDAQ,072950,빛샘전자,KOSDAQ,123365985200,25.5384212637427
01222432,306040,에스제이그룹,KOSDAQ,306040,에스제이그룹,KOSDAQ,44692200840,24.523064845490556
00362292,060590,씨티씨바이오,KOSDAQ,060590,씨티씨바이오,KOSDAQ,94185072900,25.268527544188895
01135057,234690,녹십자웰빙,KOSDAQ,234690,녹십자웰빙,KOSDAQ,192027570100,25.980904792936357
00374738,065370,위세아이텍,KOSDAQ,065370,위세아이텍,KOSDAQ,34187707020,24.255131972539893
01412725,336260,두산퓨얼셀,KOSPI,336260,두산퓨얼셀,KOSPI,5534219847000,29.341971723103406
01109715,241520,DSC인베스트먼트,KOSDAQ,241520,DSC인베스트먼트,KOSDAQ,363888000000,26.62011196492847
00339391,272210,한화시스템,KOSPI,272210,한화시스템,KOSPI,19704292272700,30.61185760980263
00508344,210980,SK디앤디,KOSPI,210980,SK디앤디,KOSPI,232158753540,26.1706872570982
